T=2.50000e+00  B=0.00000e+00  ns=40000  E_exact=-1.10608e+00  M_exact=0.00000e+00
     E           M        
-1.12110e+00  1.01300e-01
-1.13190e+00  1.12300e-01
-1.12020e+00  9.14500e-02
-1.14770e+00  1.17650e-01
-1.14370e+00  1.17350e-01
-1.13360e+00  8.27500e-02
-1.12370e+00  8.30500e-02
-1.13620e+00  7.34000e-02
-1.15180e+00  6.28000e-02
-1.13040e+00  5.14000e-02
-1.14830e+00  9.02000e-02
-1.14970e+00  1.44000e-01
-1.12330e+00  1.17000e-01
-1.13130e+00  9.37000e-02
-1.12630e+00  1.22950e-01
-1.15030e+00  1.12600e-01
-1.15800e+00  1.04400e-01
-1.13970e+00  5.81000e-02
-1.14740e+00  2.09500e-02
-1.13750e+00  5.60000e-02
-1.13530e+00  7.04000e-02
-1.12620e+00  4.52000e-02
-1.12840e+00  7.41500e-02
-1.13830e+00  3.83000e-02
-1.13040e+00  7.22000e-02
-1.13000e+00  6.10500e-02
-1.14710e+00  5.84500e-02
-1.15910e+00  1.02600e-01
-1.13940e+00  8.32000e-02
-1.14670e+00  1.18100e-01
-1.11880e+00  1.41100e-01
-1.15440e+00  1.54300e-01
-1.14200e+00  1.45550e-01
-1.15450e+00  1.72650e-01
-1.12710e+00  1.62200e-01
-1.15870e+00  2.15050e-01
-1.14560e+00  1.58950e-01
-1.14380e+00  1.47550e-01
-1.15320e+00  1.91100e-01
-1.14160e+00  1.51450e-01
-1.16240e+00  1.02600e-01
-1.14280e+00  1.47700e-01
-1.14690e+00  1.30100e-01
-1.13700e+00  1.14950e-01
-1.14190e+00  1.75450e-01
-1.12780e+00  1.31300e-01
-1.14040e+00  1.65900e-01
-1.13870e+00  1.69300e-01
-1.15310e+00  2.27100e-01
-1.13640e+00  1.62800e-01
-1.13310e+00  1.35500e-01
-1.14120e+00  1.25900e-01
-1.13070e+00  1.08850e-01
-1.11970e+00  1.02550e-01
-1.14260e+00  1.43600e-01
-1.14240e+00  1.21550e-01
-1.13200e+00  4.13000e-02
-1.11680e+00  4.66000e-02
-1.15630e+00  7.02000e-02
-1.14380e+00  1.12300e-01
-1.13230e+00  5.34000e-02
-1.13800e+00  7.08500e-02
-1.14920e+00  9.89000e-02
-1.13540e+00  1.05150e-01
-1.14030e+00  4.02500e-02
-1.14170e+00  1.13000e-01
-1.13540e+00  1.11200e-01
-1.13360e+00  8.11500e-02
-1.13190e+00  9.47500e-02
-1.11120e+00  1.18400e-01
-1.12630e+00  1.31050e-01
-1.14050e+00  9.60500e-02
-1.12770e+00  1.11600e-01
-1.14050e+00  5.55500e-02
-1.12530e+00  6.97500e-02
-1.13800e+00  1.24550e-01
-1.13740e+00  1.52700e-01
-1.12530e+00  1.69900e-01
-1.13040e+00  1.17350e-01
-1.14310e+00  1.54950e-01
-1.13640e+00  1.12200e-01
-1.14830e+00  7.59000e-02
-1.14290e+00  5.68000e-02
-1.11960e+00  1.93000e-02
-1.13650e+00  -3.05000e-03
-1.13770e+00  -1.90000e-03
-1.12580e+00  4.47000e-02
-1.11940e+00  2.91000e-02
-1.14290e+00  6.30000e-02
-1.11710e+00  7.02500e-02
-1.11850e+00  9.64500e-02
-1.15270e+00  2.48500e-02
-1.14520e+00  2.37000e-02
-1.15000e+00  6.84500e-02
-1.14400e+00  1.14550e-01
-1.15270e+00  7.22500e-02
-1.14000e+00  1.04900e-01
-1.14460e+00  1.12850e-01
-1.14290e+00  1.52050e-01
-1.13780e+00  6.71000e-02
-1.13870e+00  5.02000e-02
-1.13520e+00  7.09500e-02
-1.11770e+00  6.37500e-02
-1.14360e+00  9.14000e-02
-1.13310e+00  6.61500e-02
-1.13050e+00  8.48500e-02
-1.15430e+00  1.03600e-01
-1.13040e+00  1.05050e-01
-1.13190e+00  7.72500e-02
-1.13750e+00  1.07350e-01
-1.13920e+00  9.44000e-02
-1.14170e+00  1.03550e-01
-1.11790e+00  8.87000e-02
-1.12930e+00  9.08000e-02
-1.10910e+00  6.45500e-02
-1.13920e+00  4.20500e-02
-1.12680e+00  -9.00000e-04
-1.12450e+00  3.66500e-02
-1.13260e+00  5.24500e-02
-1.14650e+00  5.69500e-02
-1.14370e+00  9.21000e-02
-1.12520e+00  6.45000e-02
-1.15880e+00  4.08000e-02
-1.13430e+00  1.37500e-02
-1.14800e+00  5.03000e-02
-1.14060e+00  7.80500e-02
-1.11600e+00  1.11250e-01
-1.14770e+00  1.10950e-01
-1.14560e+00  1.14900e-01
-1.12710e+00  9.64500e-02
-1.13480e+00  8.00500e-02
-1.14200e+00  5.43500e-02
-1.12940e+00  7.87000e-02
-1.13440e+00  1.28800e-01
-1.13630e+00  6.75500e-02
-1.14250e+00  9.48500e-02
-1.13710e+00  7.57000e-02
-1.15110e+00  1.00400e-01
-1.14690e+00  6.62000e-02
-1.13900e+00  3.90000e-02
-1.14510e+00  8.00000e-02
-1.12940e+00  7.07000e-02
-1.14290e+00  6.30500e-02
-1.14930e+00  6.61500e-02
-1.12790e+00  1.17350e-01
-1.12800e+00  8.33000e-02
-1.14870e+00  5.32000e-02
-1.16100e+00  9.52500e-02
-1.13850e+00  6.45000e-02
-1.16040e+00  6.73000e-02
-1.14390e+00  6.77500e-02
-1.13050e+00  9.36000e-02
-1.13900e+00  7.51500e-02
-1.13940e+00  8.77000e-02
-1.15020e+00  6.07500e-02
-1.11420e+00  1.26250e-01
-1.13210e+00  1.18750e-01
-1.12880e+00  1.12150e-01
-1.15200e+00  1.25700e-01
-1.13070e+00  1.10100e-01
-1.13890e+00  1.32250e-01
-1.14530e+00  1.60550e-01
-1.14230e+00  1.56650e-01
-1.13700e+00  8.14000e-02
-1.14140e+00  1.72500e-02
-1.14880e+00  4.46000e-02
-1.16140e+00  4.56500e-02
-1.11340e+00  6.17500e-02
-1.13850e+00  4.23500e-02
-1.15440e+00  2.29500e-02
-1.13520e+00  3.61500e-02
-1.14080e+00  3.69500e-02
-1.14100e+00  3.41500e-02
-1.12580e+00  7.01500e-02
-1.12660e+00  6.98000e-02
-1.12320e+00  6.14500e-02
-1.14630e+00  7.60000e-02
-1.13730e+00  6.95500e-02
-1.13380e+00  5.19500e-02
-1.14550e+00  1.73500e-02
-1.14810e+00  2.75000e-02
-1.14170e+00  4.92000e-02
-1.14510e+00  9.42000e-02
-1.13280e+00  8.10500e-02
