T=2.10000e+00  B=0.00000e+00  ns=40000  E_exact=-1.66208e+00  M_exact=8.68748e-01
     E           M        
-1.65770e+00  8.66050e-01
-1.67060e+00  8.68700e-01
-1.66150e+00  8.65200e-01
-1.66260e+00  8.69600e-01
-1.65630e+00  8.56900e-01
-1.64990e+00  8.55050e-01
-1.66430e+00  8.64300e-01
-1.68150e+00  8.75650e-01
-1.67300e+00  8.76800e-01
-1.66760e+00  8.67200e-01
-1.67310e+00  8.74950e-01
-1.67140e+00  8.69300e-01
-1.65950e+00  8.66000e-01
-1.68230e+00  8.73300e-01
-1.66730e+00  8.62750e-01
-1.65670e+00  8.56400e-01
-1.69760e+00  8.85550e-01
-1.66650e+00  8.68750e-01
-1.66440e+00  8.68450e-01
-1.66110e+00  8.56850e-01
-1.66260e+00  8.55900e-01
-1.66250e+00  8.63350e-01
-1.65750e+00  8.58050e-01
-1.67350e+00  8.76750e-01
-1.67730e+00  8.75000e-01
-1.67390e+00  8.72500e-01
-1.66700e+00  8.67700e-01
-1.67410e+00  8.68350e-01
-1.66640e+00  8.61000e-01
-1.65750e+00  8.49450e-01
-1.65310e+00  8.49650e-01
-1.66420e+00  8.62550e-01
-1.65200e+00  8.57850e-01
-1.67000e+00  8.61500e-01
-1.67320e+00  8.66800e-01
-1.68790e+00  8.76100e-01
-1.66250e+00  8.69800e-01
-1.65500e+00  8.60150e-01
-1.65120e+00  8.55050e-01
-1.65630e+00  8.57000e-01
-1.68790e+00  8.80800e-01
-1.65590e+00  8.64150e-01
-1.67610e+00  8.77250e-01
-1.67270e+00  8.63700e-01
-1.65700e+00  8.60000e-01
-1.64850e+00  8.63800e-01
-1.66310e+00  8.68750e-01
-1.65740e+00  8.63700e-01
-1.65370e+00  8.69700e-01
-1.65580e+00  8.53600e-01
-1.66470e+00  8.68300e-01
-1.65940e+00  8.53850e-01
-1.67780e+00  8.79000e-01
-1.66230e+00  8.68850e-01
-1.65600e+00  8.64400e-01
-1.64860e+00  8.62100e-01
-1.66810e+00  8.69550e-01
-1.65380e+00  8.62850e-01
-1.66050e+00  8.66300e-01
-1.66420e+00  8.69750e-01
-1.65910e+00  8.67850e-01
-1.66450e+00  8.69150e-01
-1.66990e+00  8.71100e-01
-1.65820e+00  8.59100e-01
-1.67070e+00  8.68350e-01
-1.69290e+00  8.80450e-01
-1.66980e+00  8.66400e-01
-1.67480e+00  8.75700e-01
-1.67820e+00  8.68000e-01
-1.63970e+00  8.46150e-01
-1.65240e+00  8.50350e-01
-1.65500e+00  8.59350e-01
-1.66410e+00  8.67750e-01
-1.67340e+00  8.75950e-01
-1.66980e+00  8.77100e-01
-1.66960e+00  8.72100e-01
-1.67750e+00  8.72850e-01
-1.66590e+00  8.63900e-01
-1.64850e+00  8.50400e-01
-1.66660e+00  8.60800e-01
-1.66200e+00  8.62300e-01
-1.65150e+00  8.56750e-01
-1.66920e+00  8.67150e-01
-1.65630e+00  8.51950e-01
-1.64360e+00  8.50500e-01
-1.66450e+00  8.56500e-01
-1.66890e+00  8.66200e-01
-1.64790e+00  8.61450e-01
-1.67000e+00  8.69050e-01
-1.67390e+00  8.75950e-01
-1.65840e+00  8.63700e-01
-1.68140e+00  8.76050e-01
-1.68210e+00  8.70650e-01
-1.68410e+00  8.71000e-01
-1.65410e+00  8.58700e-01
-1.64740e+00  8.53300e-01
-1.66560e+00  8.72050e-01
-1.65540e+00  8.64200e-01
-1.65510e+00  8.61650e-01
-1.67290e+00  8.71450e-01
-1.66740e+00  8.71500e-01
-1.65660e+00  8.64800e-01
-1.66350e+00  8.68200e-01
-1.66790e+00  8.64600e-01
-1.65670e+00  8.60200e-01
-1.67380e+00  8.64850e-01
-1.67090e+00  8.75850e-01
-1.65940e+00  8.64600e-01
-1.66780e+00  8.69450e-01
-1.66850e+00  8.71950e-01
-1.66870e+00  8.68300e-01
-1.67560e+00  8.71100e-01
-1.66430e+00  8.56500e-01
-1.66840e+00  8.68000e-01
-1.66080e+00  8.64450e-01
-1.65620e+00  8.60700e-01
-1.65750e+00  8.58250e-01
-1.65950e+00  8.59250e-01
-1.66370e+00  8.67250e-01
-1.66460e+00  8.63100e-01
-1.66790e+00  8.73300e-01
-1.64260e+00  8.53650e-01
-1.67670e+00  8.73500e-01
-1.67560e+00  8.71150e-01
-1.67860e+00  8.67050e-01
-1.65900e+00  8.66450e-01
-1.64580e+00  8.58450e-01
-1.65590e+00  8.56700e-01
-1.66130e+00  8.60850e-01
-1.66260e+00  8.68700e-01
-1.67220e+00  8.70000e-01
-1.67540e+00  8.71100e-01
-1.65890e+00  8.67200e-01
-1.68390e+00  8.80250e-01
-1.65720e+00  8.66600e-01
-1.67700e+00  8.73450e-01
-1.66030e+00  8.62100e-01
-1.65070e+00  8.63000e-01
-1.67680e+00  8.67450e-01
-1.63950e+00  8.49450e-01
-1.66760e+00  8.61450e-01
-1.65510e+00  8.50150e-01
-1.65900e+00  8.58350e-01
-1.67020e+00  8.64950e-01
-1.66490e+00  8.64000e-01
-1.65520e+00  8.64650e-01
-1.66100e+00  8.60400e-01
-1.67730e+00  8.64300e-01
-1.67000e+00  8.71550e-01
-1.67470e+00  8.76450e-01
-1.65920e+00  8.64500e-01
-1.66610e+00  8.67000e-01
-1.66640e+00  8.68250e-01
-1.67820e+00  8.78350e-01
-1.66690e+00  8.75250e-01
-1.64850e+00  8.59550e-01
-1.66060e+00  8.67700e-01
-1.65270e+00  8.60900e-01
-1.68170e+00  8.80100e-01
-1.65090e+00  8.56800e-01
-1.65590e+00  8.60850e-01
-1.67100e+00  8.69750e-01
-1.66610e+00  8.74200e-01
-1.67620e+00  8.76050e-01
-1.65820e+00  8.60500e-01
-1.67410e+00  8.63500e-01
-1.68250e+00  8.67450e-01
-1.66570e+00  8.69450e-01
-1.65770e+00  8.52100e-01
-1.67320e+00  8.70550e-01
-1.65310e+00  8.65750e-01
-1.66120e+00  8.66500e-01
-1.66340e+00  8.67100e-01
-1.67590e+00  8.77500e-01
-1.64610e+00  8.59400e-01
-1.67250e+00  8.65550e-01
-1.66980e+00  8.63550e-01
-1.66360e+00  8.53750e-01
-1.66630e+00  8.51150e-01
-1.64810e+00  8.50250e-01
-1.65670e+00  8.53500e-01
-1.66650e+00  8.70350e-01
-1.68890e+00  8.81450e-01
-1.68550e+00  8.82850e-01
