T=2.30000e+00  B=0.00000e+00  ns=40000  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.38600e+00  1.41550e-01
-1.38010e+00  1.24000e-01
-1.37910e+00  1.24350e-01
-1.38790e+00  1.24700e-01
-1.35340e+00  9.19500e-02
-1.36230e+00  9.42000e-02
-1.36140e+00  7.77500e-02
-1.35800e+00  9.56000e-02
-1.35160e+00  1.06550e-01
-1.38810e+00  9.87000e-02
-1.35590e+00  1.11800e-01
-1.35550e+00  5.78000e-02
-1.37160e+00  4.31500e-02
-1.34700e+00  3.12500e-02
-1.36890e+00  4.45500e-02
-1.36010e+00  4.56500e-02
-1.37160e+00  7.16000e-02
-1.37270e+00  9.69000e-02
-1.38480e+00  9.10000e-02
-1.37280e+00  9.19000e-02
-1.36110e+00  8.20000e-02
-1.36510e+00  8.75500e-02
-1.38180e+00  5.98500e-02
-1.40610e+00  5.24500e-02
-1.35430e+00  6.34500e-02
-1.35910e+00  8.14000e-02
-1.36310e+00  1.23700e-01
-1.35060e+00  1.35800e-01
-1.38970e+00  1.09250e-01
-1.37360e+00  9.53000e-02
-1.34450e+00  1.23600e-01
-1.35990e+00  1.36950e-01
-1.35290e+00  1.69900e-01
-1.35430e+00  2.15250e-01
-1.36060e+00  2.41950e-01
-1.34530e+00  2.65600e-01
-1.35570e+00  2.62100e-01
-1.33580e+00  2.54650e-01
-1.37700e+00  2.85250e-01
-1.35530e+00  2.79250e-01
-1.35780e+00  2.44950e-01
-1.35720e+00  2.18750e-01
-1.35900e+00  2.54150e-01
-1.36470e+00  2.50450e-01
-1.35370e+00  2.53700e-01
-1.34130e+00  2.67700e-01
-1.35260e+00  2.67800e-01
-1.37320e+00  2.58050e-01
-1.35920e+00  2.48700e-01
-1.34020e+00  2.50250e-01
-1.36580e+00  2.34600e-01
-1.37570e+00  2.67250e-01
-1.36490e+00  2.47800e-01
-1.38600e+00  2.85250e-01
-1.38890e+00  3.05100e-01
-1.36120e+00  2.69400e-01
-1.36900e+00  3.05150e-01
-1.37220e+00  2.86700e-01
-1.37910e+00  2.83700e-01
-1.37060e+00  2.91250e-01
-1.37070e+00  2.97250e-01
-1.34590e+00  3.12250e-01
-1.37640e+00  3.36800e-01
-1.39520e+00  3.16250e-01
-1.39740e+00  3.51450e-01
-1.39070e+00  3.66850e-01
-1.36440e+00  3.53200e-01
-1.36760e+00  3.66400e-01
-1.38180e+00  4.15450e-01
-1.37280e+00  4.27750e-01
-1.37320e+00  4.16300e-01
-1.39130e+00  4.64850e-01
-1.39640e+00  4.78800e-01
-1.37400e+00  4.75750e-01
-1.40680e+00  5.24350e-01
-1.39320e+00  4.86650e-01
-1.35820e+00  4.77100e-01
-1.39960e+00  4.80750e-01
-1.40180e+00  4.81000e-01
-1.36700e+00  4.58350e-01
-1.38590e+00  4.62500e-01
-1.39130e+00  4.59550e-01
-1.38790e+00  4.56550e-01
-1.37870e+00  4.50050e-01
-1.37420e+00  4.06650e-01
-1.37530e+00  3.93250e-01
-1.36130e+00  3.73200e-01
-1.38460e+00  3.56150e-01
-1.36780e+00  3.42550e-01
-1.38240e+00  3.59800e-01
-1.36880e+00  3.45400e-01
-1.36110e+00  3.07600e-01
-1.36470e+00  2.93250e-01
-1.37890e+00  3.26150e-01
-1.37880e+00  3.27150e-01
-1.37930e+00  3.59550e-01
