T=2.40000e+00  B=0.00000e+00  ns=16384  E_exact=-1.20397e+00  M_exact=0.00000e+00
     E           M        
-1.21533e+00  -4.66309e-02
-1.20972e+00  -5.54199e-02
-1.19263e+00  2.23389e-02
-1.19775e+00  2.94189e-02
-1.22144e+00  5.61523e-02
-1.20654e+00  6.61621e-02
-1.17627e+00  -5.49316e-03
-1.18896e+00  5.00488e-03
-1.20654e+00  -5.18799e-02
-1.18823e+00  9.76562e-04
-1.19971e+00  7.69043e-02
-1.19238e+00  8.42285e-02
-1.20508e+00  9.96094e-02
-1.22461e+00  1.54297e-01
-1.20215e+00  1.93726e-01
-1.20312e+00  1.94580e-01
-1.21387e+00  1.86768e-01
-1.20508e+00  1.71631e-01
-1.20532e+00  1.30127e-01
-1.21924e+00  8.88672e-02
-1.17651e+00  1.10107e-01
-1.20728e+00  5.63965e-02
-1.16187e+00  6.07910e-02
-1.21533e+00  3.97949e-02
-1.21143e+00  -3.33252e-02
-1.20923e+00  8.17871e-03
-1.18506e+00  3.96729e-02
-1.22266e+00  -2.80762e-03
-1.19092e+00  1.09863e-03
-1.21924e+00  -8.54492e-02
-1.19702e+00  -1.05469e-01
-1.17847e+00  -5.51758e-02
-1.23511e+00  -9.02100e-02
-1.19263e+00  -6.86035e-02
-1.19385e+00  -1.81885e-02
-1.20093e+00  -6.87256e-02
-1.19238e+00  -4.22363e-02
-1.21802e+00  2.66113e-02
-1.20630e+00  -3.08838e-02
-1.18970e+00  -5.31006e-02
-1.21240e+00  -7.98340e-02
-1.17578e+00  -1.76880e-01
-1.20508e+00  -2.27905e-01
-1.18018e+00  -1.78833e-01
-1.21875e+00  -1.73218e-01
-1.22949e+00  -1.70532e-01
-1.21069e+00  -2.27539e-01
-1.22412e+00  -2.39990e-01
-1.19580e+00  -2.25342e-01
-1.21289e+00  -2.96875e-01
-1.22461e+00  -3.13965e-01
-1.20337e+00  -2.72217e-01
-1.21973e+00  -1.16943e-01
-1.18066e+00  -1.19751e-01
-1.18628e+00  -4.99268e-02
-1.17896e+00  -1.42822e-02
-1.18750e+00  7.05566e-02
-1.20361e+00  3.60107e-02
-1.19312e+00  2.19727e-02
-1.22412e+00  9.25293e-02
-1.22705e+00  1.58691e-02
-1.20215e+00  -9.76562e-03
-1.20020e+00  3.41797e-02
-1.18408e+00  3.10059e-02
-1.19434e+00  2.01416e-02
-1.17017e+00  3.36914e-02
-1.19043e+00  8.58154e-02
-1.22461e+00  9.41162e-02
-1.17114e+00  1.10840e-01
-1.19360e+00  1.52100e-01
-1.23486e+00  1.20239e-01
-1.20142e+00  5.10254e-02
-1.21826e+00  5.70068e-02
-1.20020e+00  8.91113e-03
-1.19019e+00  5.05371e-02
-1.19653e+00  -9.76562e-03
-1.21631e+00  -2.08740e-02
-1.21826e+00  7.08008e-02
-1.22656e+00  5.48096e-02
-1.20557e+00  2.80762e-02
-1.21313e+00  3.07617e-02
-1.15527e+00  4.76074e-03
-1.19946e+00  -4.15039e-03
-1.19629e+00  2.92969e-02
-1.20117e+00  7.65381e-02
-1.20483e+00  5.45654e-02
-1.21167e+00  1.28540e-01
-1.20581e+00  8.69141e-02
-1.22241e+00  1.34521e-01
-1.20410e+00  1.39038e-01
-1.25537e+00  1.77490e-01
-1.22949e+00  1.27563e-01
-1.19141e+00  1.49536e-01
-1.19629e+00  1.75293e-01
-1.19556e+00  7.86133e-02
-1.18530e+00  4.28467e-02
-1.23535e+00  6.33545e-02
-1.21216e+00  8.66699e-02
-1.18188e+00  5.88379e-02
-1.22949e+00  8.58154e-02
-1.20874e+00  1.31592e-01
-1.21655e+00  1.09131e-01
-1.20093e+00  1.40869e-01
-1.22314e+00  1.13525e-01
-1.22876e+00  9.97314e-02
-1.25977e+00  1.40259e-01
-1.23877e+00  1.20483e-01
-1.20190e+00  1.05103e-01
-1.16357e+00  2.97852e-02
-1.18237e+00  -2.38037e-02
-1.19629e+00  -7.16553e-02
-1.19971e+00  -5.74951e-02
-1.16650e+00  -1.09985e-01
-1.18457e+00  -1.05713e-01
-1.19873e+00  -3.23486e-02
-1.17163e+00  -4.12598e-02
-1.20825e+00  -9.76562e-03
-1.22876e+00  -2.33154e-02
-1.21826e+00  -9.22852e-02
-1.17749e+00  -9.20410e-02
-1.20630e+00  -8.22754e-02
-1.18213e+00  1.31836e-02
-1.22583e+00  9.27734e-03
-1.22754e+00  5.84717e-02
-1.23291e+00  -8.05664e-03
-1.20361e+00  -3.71094e-02
-1.22485e+00  -4.33350e-02
-1.19434e+00  -3.62549e-02
-1.20068e+00  -2.60010e-02
-1.19507e+00  -9.04541e-02
-1.23389e+00  -1.35742e-01
-1.19556e+00  -2.16064e-01
-1.23315e+00  -2.48901e-01
-1.21118e+00  -1.52710e-01
-1.18945e+00  -1.27808e-01
-1.18188e+00  -7.32422e-02
-1.18018e+00  -5.77393e-02
-1.20215e+00  -2.45361e-02
-1.22339e+00  4.69971e-02
-1.22021e+00  1.41846e-01
-1.19019e+00  5.99365e-02
-1.18921e+00  -7.03125e-02
-1.20215e+00  -1.28906e-01
-1.20996e+00  -9.79004e-02
-1.18384e+00  -1.08521e-01
-1.18652e+00  -1.32812e-01
-1.23193e+00  -1.62598e-01
-1.19238e+00  -1.18042e-01
-1.20142e+00  -1.75659e-01
-1.16333e+00  -1.06079e-01
-1.16406e+00  -9.47266e-02
-1.20215e+00  -5.07812e-02
-1.16455e+00  -6.33545e-02
-1.17139e+00  -5.21240e-02
-1.18213e+00  -6.35986e-02
-1.19434e+00  -4.91943e-02
-1.22314e+00  -4.69971e-02
-1.22510e+00  -4.58984e-02
-1.19238e+00  -2.38037e-02
-1.20239e+00  -9.82666e-02
-1.19263e+00  -1.47461e-01
-1.22095e+00  -2.17773e-01
-1.21021e+00  -2.48535e-01
-1.21777e+00  -2.36816e-01
-1.18848e+00  -2.37061e-01
-1.19946e+00  -3.04565e-01
-1.20996e+00  -2.90283e-01
-1.20996e+00  -2.96021e-01
-1.22729e+00  -3.42773e-01
-1.23120e+00  -3.34351e-01
-1.25171e+00  -3.80493e-01
-1.22876e+00  -3.07007e-01
-1.24097e+00  -3.04932e-01
-1.20093e+00  -2.03857e-01
-1.20483e+00  -2.72583e-01
-1.21997e+00  -2.55127e-01
-1.20117e+00  -1.55762e-01
-1.22510e+00  -8.17871e-02
-1.20361e+00  -3.25928e-02
-1.20508e+00  -6.23779e-02
-1.17993e+00  -7.93457e-02
-1.19849e+00  1.94092e-02
-1.18701e+00  -7.89795e-02
-1.20264e+00  -7.50732e-02
-1.21094e+00  -1.09619e-01
-1.23071e+00  -1.22070e-02
-1.21729e+00  -9.46045e-02
-1.21191e+00  -1.19019e-01
-1.17944e+00  -8.89893e-02
-1.21338e+00  -2.30713e-02
-1.18237e+00  -7.08008e-03
-1.15674e+00  -4.35791e-02
-1.18750e+00  -1.22070e-02
-1.19849e+00  -7.93457e-02
-1.20508e+00  -2.92969e-03
-1.22729e+00  3.51562e-02
-1.20337e+00  -1.44043e-02
-1.18384e+00  -4.60205e-02
-1.19653e+00  -6.40869e-02
-1.22021e+00  -4.30908e-02
-1.19727e+00  -4.50439e-02
-1.22437e+00  -6.38428e-02
-1.16187e+00  -2.56348e-02
-1.17310e+00  -3.94287e-02
-1.20532e+00  5.84717e-02
-1.16162e+00  8.61816e-02
-1.17993e+00  3.43018e-02
-1.21338e+00  1.78223e-02
