T=2.40000e+00  B=0.00000e+00  ns=40000  E_exact=-1.20397e+00  M_exact=0.00000e+00
     E           M        
-1.22360e+00  1.73250e-01
-1.23560e+00  2.21050e-01
-1.23540e+00  1.78500e-01
-1.22350e+00  1.17200e-01
-1.22720e+00  1.41350e-01
-1.20610e+00  1.60150e-01
-1.22490e+00  1.84700e-01
-1.23460e+00  1.86850e-01
-1.23010e+00  1.87250e-01
-1.24290e+00  1.35000e-01
-1.24770e+00  1.39350e-01
-1.23740e+00  1.57050e-01
-1.24640e+00  1.29850e-01
-1.21220e+00  1.30200e-01
-1.23270e+00  1.51750e-01
-1.23990e+00  1.29250e-01
-1.24100e+00  1.63950e-01
-1.24760e+00  1.44750e-01
-1.23610e+00  1.12950e-01
-1.23250e+00  8.45000e-02
-1.22780e+00  8.08000e-02
-1.22350e+00  6.61000e-02
-1.23340e+00  4.83500e-02
-1.21730e+00  8.23500e-02
-1.23000e+00  7.97500e-02
-1.22600e+00  9.48000e-02
-1.23570e+00  9.03500e-02
-1.23660e+00  1.14250e-01
-1.24520e+00  1.18650e-01
-1.22970e+00  1.54250e-01
-1.22760e+00  1.15450e-01
-1.23090e+00  1.49800e-01
-1.23660e+00  1.98450e-01
-1.23130e+00  2.28600e-01
-1.25000e+00  2.17550e-01
-1.24730e+00  2.34250e-01
-1.26090e+00  2.78000e-01
-1.24100e+00  2.51900e-01
-1.23700e+00  2.33800e-01
-1.22700e+00  2.24200e-01
-1.23950e+00  2.33600e-01
-1.24900e+00  1.78800e-01
-1.22380e+00  1.79150e-01
-1.24500e+00  2.15400e-01
-1.24190e+00  2.11200e-01
-1.22850e+00  1.41150e-01
-1.20600e+00  1.29000e-01
-1.23970e+00  1.18550e-01
-1.24030e+00  1.54800e-01
-1.23550e+00  2.25050e-01
-1.24140e+00  1.75800e-01
-1.21670e+00  9.39000e-02
-1.22640e+00  1.28800e-01
-1.23000e+00  1.64900e-01
-1.22590e+00  1.59750e-01
-1.22050e+00  1.30750e-01
-1.22470e+00  1.10600e-01
-1.23450e+00  1.32550e-01
-1.21500e+00  1.80900e-01
-1.23160e+00  1.97500e-01
-1.23510e+00  1.99550e-01
-1.24220e+00  2.35400e-01
-1.23440e+00  2.19850e-01
-1.22560e+00  1.82550e-01
-1.21840e+00  1.30150e-01
-1.23940e+00  9.61500e-02
-1.23570e+00  8.33000e-02
-1.22630e+00  7.98000e-02
-1.22540e+00  1.05550e-01
-1.22110e+00  1.31200e-01
-1.21920e+00  1.30500e-01
-1.23120e+00  1.94250e-01
-1.23470e+00  1.96150e-01
-1.23000e+00  1.51850e-01
-1.23440e+00  1.67200e-01
-1.24920e+00  1.86500e-01
-1.24590e+00  1.83650e-01
-1.23970e+00  1.93250e-01
-1.23550e+00  1.60550e-01
-1.20870e+00  1.38500e-01
-1.20940e+00  1.06500e-01
-1.23520e+00  1.46150e-01
-1.25550e+00  1.81750e-01
-1.23200e+00  1.79750e-01
-1.22130e+00  1.27000e-01
-1.24120e+00  1.30500e-01
-1.22790e+00  1.47750e-01
-1.24000e+00  1.44100e-01
-1.19500e+00  1.36850e-01
-1.23050e+00  1.98150e-01
-1.23070e+00  1.99050e-01
-1.23200e+00  1.73900e-01
-1.24470e+00  1.57650e-01
-1.25280e+00  1.95100e-01
-1.26180e+00  1.68500e-01
-1.23310e+00  2.24300e-01
-1.24120e+00  2.16850e-01
-1.23790e+00  1.99050e-01
-1.23130e+00  2.68500e-01
-1.23860e+00  2.37050e-01
-1.26480e+00  2.19450e-01
-1.25610e+00  2.41650e-01
-1.22870e+00  2.14150e-01
-1.23700e+00  2.05150e-01
-1.24510e+00  2.10700e-01
-1.23420e+00  2.24350e-01
-1.23760e+00  1.98300e-01
-1.24680e+00  2.01000e-01
-1.24690e+00  2.12050e-01
-1.26240e+00  2.05750e-01
-1.23610e+00  1.80850e-01
-1.22660e+00  1.21150e-01
-1.22790e+00  1.25200e-01
-1.22270e+00  1.53350e-01
-1.22360e+00  1.57200e-01
-1.24380e+00  1.70050e-01
-1.22780e+00  1.44300e-01
-1.24130e+00  1.45600e-01
-1.24230e+00  1.38900e-01
-1.23270e+00  1.35000e-01
-1.23990e+00  1.05450e-01
-1.26360e+00  1.10850e-01
-1.22370e+00  8.36500e-02
-1.25040e+00  1.19400e-01
-1.25330e+00  1.32950e-01
-1.23730e+00  1.63500e-01
-1.24620e+00  1.60900e-01
-1.23170e+00  1.75100e-01
-1.22710e+00  1.32100e-01
-1.23850e+00  1.49500e-01
-1.23060e+00  1.24850e-01
-1.20930e+00  1.38500e-01
-1.25460e+00  1.34650e-01
-1.24250e+00  1.46350e-01
-1.23330e+00  1.26200e-01
-1.24340e+00  1.33900e-01
-1.24230e+00  1.10900e-01
-1.22470e+00  1.09200e-01
-1.21940e+00  1.02650e-01
-1.23860e+00  1.43200e-01
-1.22910e+00  1.16900e-01
-1.24380e+00  1.23400e-01
-1.21950e+00  1.21800e-01
-1.21890e+00  1.29450e-01
-1.23950e+00  7.82000e-02
-1.23850e+00  3.55000e-02
-1.23350e+00  3.76000e-02
-1.23300e+00  5.44000e-02
-1.23670e+00  5.97500e-02
-1.22610e+00  1.06000e-01
-1.23930e+00  1.06750e-01
-1.24750e+00  1.17800e-01
-1.23390e+00  1.22000e-01
-1.22560e+00  8.65500e-02
-1.23840e+00  1.15750e-01
-1.21920e+00  9.36000e-02
-1.20460e+00  1.20550e-01
-1.23150e+00  1.62400e-01
-1.21070e+00  1.27800e-01
-1.24920e+00  1.48950e-01
-1.20570e+00  1.32600e-01
-1.24330e+00  1.45600e-01
-1.23430e+00  1.54700e-01
-1.22750e+00  1.41300e-01
-1.23530e+00  1.82500e-01
-1.26070e+00  1.61500e-01
-1.25790e+00  2.03000e-01
-1.25510e+00  2.30000e-01
-1.23790e+00  2.20600e-01
-1.22690e+00  1.81250e-01
-1.24420e+00  1.73750e-01
-1.21590e+00  1.74400e-01
-1.22250e+00  1.74050e-01
-1.24370e+00  1.97750e-01
-1.23630e+00  1.80300e-01
-1.23230e+00  1.51550e-01
-1.22690e+00  1.36600e-01
-1.23830e+00  1.69250e-01
-1.24340e+00  1.73200e-01
-1.23990e+00  1.40100e-01
-1.23940e+00  1.26600e-01
-1.22510e+00  1.27250e-01
-1.22520e+00  9.78000e-02
-1.23880e+00  1.10750e-01
-1.24230e+00  1.33450e-01
