T=2.50000e+00  B=0.00000e+00  ns=16384  E_exact=-1.10608e+00  M_exact=0.00000e+00
     E           M        
-1.10815e+00  7.25098e-02
-1.14575e+00  5.44434e-02
-1.10620e+00  1.13159e-01
-1.12451e+00  1.01196e-01
-1.10742e+00  1.10229e-01
-1.11206e+00  7.17773e-02
-1.10742e+00  -1.06201e-02
-1.12402e+00  -4.71191e-02
-1.10742e+00  -3.19824e-02
-1.11890e+00  -3.78418e-03
-1.12134e+00  5.04150e-02
-1.09009e+00  -3.17383e-03
-1.11499e+00  6.83594e-03
-1.09570e+00  5.61523e-03
-1.08276e+00  -4.17480e-02
-1.12158e+00  -8.58154e-02
-1.10645e+00  -9.43604e-02
-1.10132e+00  -6.31104e-02
-1.12671e+00  -3.50342e-02
-1.10303e+00  -2.49023e-02
-1.09473e+00  -4.88281e-02
-1.10059e+00  -4.83398e-02
-1.07007e+00  3.45459e-02
-1.13257e+00  -2.61230e-02
-1.10229e+00  -3.78418e-03
-1.11157e+00  -1.09863e-03
-1.10181e+00  4.76074e-03
-1.12354e+00  2.20947e-02
-1.10522e+00  9.71680e-02
-1.11133e+00  5.83496e-02
-1.08301e+00  2.17285e-02
-1.07910e+00  -4.88281e-04
-1.10938e+00  1.84326e-02
-1.08643e+00  8.44727e-02
-1.09668e+00  6.56738e-02
-1.11670e+00  1.21948e-01
-1.10962e+00  1.21338e-01
-1.13062e+00  5.00488e-02
-1.10400e+00  -6.10352e-04
-1.09521e+00  -7.05566e-02
-1.13525e+00  -7.89795e-02
-1.09351e+00  -2.52686e-02
-1.11963e+00  -7.03125e-02
-1.09009e+00  2.63672e-02
-1.10547e+00  -2.31934e-03
-1.10864e+00  9.39941e-03
-1.10181e+00  4.90723e-02
-1.10693e+00  -5.07812e-02
-1.10815e+00  -5.12695e-02
-1.09912e+00  -4.74854e-02
-1.08838e+00  -1.09863e-03
-1.07593e+00  2.25830e-02
-1.10815e+00  1.95312e-02
-1.07715e+00  -5.02930e-02
-1.08691e+00  3.35693e-02
-1.11255e+00  7.59277e-02
-1.11401e+00  4.35791e-02
-1.08081e+00  5.65186e-02
-1.09277e+00  5.12695e-02
-1.12988e+00  -1.39160e-02
-1.11133e+00  1.04126e-01
-1.10742e+00  7.20215e-02
-1.11133e+00  2.11182e-02
-1.11377e+00  8.36182e-02
-1.10840e+00  4.32129e-02
-1.10156e+00  3.77197e-02
-1.08789e+00  -1.50146e-02
-1.11890e+00  -1.92871e-02
-1.10156e+00  -4.41895e-02
-1.08936e+00  -7.32422e-04
-1.14404e+00  -7.93457e-02
-1.09253e+00  -3.27148e-02
-1.08618e+00  6.28662e-02
-1.08301e+00  8.42285e-02
-1.10498e+00  -6.10352e-04
-1.12500e+00  7.93457e-03
-1.11963e+00  2.94189e-02
-1.12231e+00  4.77295e-02
-1.08643e+00  4.07715e-02
-1.11865e+00  7.62939e-02
-1.11621e+00  2.78320e-02
-1.08179e+00  7.73926e-02
-1.12256e+00  8.42285e-03
-1.09351e+00  -3.07617e-02
-1.07349e+00  -3.86963e-02
-1.12354e+00  -1.33667e-01
-1.13501e+00  -7.99561e-02
-1.11084e+00  4.34570e-02
-1.09766e+00  -6.83594e-02
-1.12622e+00  -6.49414e-02
-1.13696e+00  -9.32617e-02
-1.09033e+00  -7.17773e-02
-1.10840e+00  -1.01807e-01
-1.11694e+00  -8.00781e-02
-1.11230e+00  2.18506e-02
-1.08911e+00  6.22559e-03
-1.12036e+00  4.35791e-02
-1.11768e+00  3.71094e-02
-1.07007e+00  -1.37939e-02
-1.11938e+00  -1.17920e-01
-1.13062e+00  -3.17383e-02
-1.11133e+00  -3.11279e-02
-1.10156e+00  1.18408e-02
-1.09937e+00  6.76270e-02
-1.09717e+00  7.29980e-02
-1.12256e+00  5.85938e-02
-1.12305e+00  4.29688e-02
-1.10303e+00  -6.34766e-03
-1.07861e+00  -3.66211e-03
-1.08691e+00  5.18799e-02
-1.10303e+00  4.62646e-02
-1.07275e+00  -1.01318e-02
-1.07593e+00  -4.67529e-02
-1.08203e+00  -5.60303e-02
-1.12646e+00  -2.35596e-02
-1.10376e+00  1.58691e-02
-1.11157e+00  -1.96533e-02
-1.07812e+00  6.39648e-02
-1.09717e+00  8.05664e-02
-1.08691e+00  8.74023e-02
-1.09155e+00  6.16455e-02
-1.05322e+00  -6.95801e-03
-1.14160e+00  -1.37939e-02
-1.10815e+00  -1.13525e-02
-1.11987e+00  -3.07617e-02
-1.13062e+00  -2.08740e-02
-1.13403e+00  2.97852e-02
-1.07397e+00  3.54004e-02
-1.10791e+00  -9.76562e-04
-1.11670e+00  5.15137e-02
-1.11597e+00  1.18408e-02
-1.12402e+00  9.27734e-03
-1.08643e+00  2.58789e-02
-1.11060e+00  -3.55225e-02
-1.11328e+00  7.05566e-02
-1.10522e+00  3.08838e-02
-1.06055e+00  1.07422e-02
-1.11108e+00  -2.01416e-02
-1.10303e+00  -3.62549e-02
-1.10742e+00  3.33252e-02
-1.12622e+00  1.11938e-01
-1.11890e+00  9.63135e-02
-1.09424e+00  5.79834e-02
-1.11328e+00  4.93164e-02
-1.11865e+00  -3.61328e-02
-1.09717e+00  1.53809e-02
-1.12793e+00  -3.96729e-02
-1.09033e+00  -1.62354e-02
-1.12036e+00  9.06982e-02
-1.06274e+00  1.13281e-01
-1.08936e+00  9.92432e-02
-1.11133e+00  9.16748e-02
-1.06934e+00  -1.17188e-02
-1.09497e+00  5.94482e-02
-1.08936e+00  8.54492e-03
-1.09961e+00  1.81885e-02
-1.10376e+00  5.61523e-03
-1.11890e+00  4.93164e-02
-1.07861e+00  3.30811e-02
-1.09985e+00  8.26416e-02
-1.10571e+00  5.46875e-02
-1.08789e+00  4.01611e-02
-1.13086e+00  6.03027e-02
-1.10889e+00  5.71289e-02
-1.08008e+00  6.04248e-02
-1.11328e+00  -3.34473e-02
-1.10718e+00  -1.68457e-02
-1.10229e+00  -4.77295e-02
-1.12720e+00  -8.66699e-03
-1.10938e+00  -7.04346e-02
-1.09277e+00  -6.10352e-02
-1.15430e+00  4.26025e-02
-1.09277e+00  -2.36816e-02
-1.09937e+00  -5.35889e-02
-1.10815e+00  -5.16357e-02
-1.12891e+00  -1.83105e-02
-1.08984e+00  5.77393e-02
-1.12012e+00  1.73340e-02
-1.07275e+00  -5.77393e-02
-1.10815e+00  1.69678e-02
-1.10474e+00  9.27734e-03
-1.09839e+00  -7.39746e-02
-1.10449e+00  -8.76465e-02
-1.09912e+00  -9.81445e-02
-1.11304e+00  -7.21436e-02
-1.10376e+00  -1.18408e-02
-1.12915e+00  1.09619e-01
-1.07837e+00  1.14746e-02
-1.11621e+00  1.98975e-02
-1.11499e+00  -3.18604e-02
-1.08887e+00  -3.21045e-02
-1.06934e+00  -7.34863e-02
-1.06592e+00  -2.79541e-02
-1.11475e+00  -5.12695e-03
-1.13184e+00  6.20117e-02
-1.08545e+00  5.26123e-02
-1.15894e+00  9.63135e-02
-1.09790e+00  5.33447e-02
-1.10645e+00  1.01440e-01
-1.13477e+00  1.17188e-02
-1.09668e+00  5.07812e-02
-1.13013e+00  4.19922e-02
-1.10327e+00  6.90918e-02
-1.10132e+00  2.33154e-02
-1.09863e+00  -4.39453e-02
-1.08154e+00  6.97021e-02
-1.08911e+00  3.00293e-02
-1.10107e+00  -4.02832e-03
