T=2.20000e+00  B=0.00000e+00  ns=16384  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.52661e+00  7.63672e-01
-1.54468e+00  7.89795e-01
-1.54053e+00  7.83447e-01
-1.56592e+00  8.22144e-01
-1.55225e+00  8.07495e-01
-1.57715e+00  8.16650e-01
-1.57666e+00  8.16650e-01
-1.52368e+00  7.76001e-01
-1.59692e+00  8.38257e-01
-1.56860e+00  8.28979e-01
-1.54932e+00  7.95898e-01
-1.53979e+00  7.84424e-01
-1.52881e+00  7.64648e-01
-1.58789e+00  8.15796e-01
-1.56104e+00  8.14331e-01
-1.54712e+00  7.79419e-01
-1.58398e+00  8.19702e-01
-1.54639e+00  8.01392e-01
-1.57715e+00  8.12378e-01
-1.53345e+00  7.99683e-01
-1.57520e+00  8.06641e-01
-1.57959e+00  8.21167e-01
-1.56079e+00  8.05786e-01
-1.54272e+00  7.69531e-01
-1.52344e+00  7.67212e-01
-1.55640e+00  8.03223e-01
-1.55029e+00  7.87720e-01
-1.51880e+00  7.65503e-01
-1.55249e+00  7.93091e-01
-1.53149e+00  7.81616e-01
-1.58228e+00  8.21411e-01
-1.55908e+00  8.11157e-01
-1.55981e+00  7.91016e-01
-1.55835e+00  8.01880e-01
-1.52222e+00  7.87231e-01
-1.53125e+00  7.81616e-01
-1.55176e+00  8.03345e-01
-1.55249e+00  7.91992e-01
-1.54053e+00  7.75757e-01
-1.53442e+00  7.84912e-01
-1.55420e+00  7.89429e-01
-1.53613e+00  7.86133e-01
-1.54126e+00  7.91382e-01
-1.60474e+00  8.17261e-01
-1.49756e+00  7.61475e-01
-1.50464e+00  7.39868e-01
-1.56055e+00  7.86377e-01
-1.53247e+00  7.71973e-01
-1.55200e+00  7.86621e-01
-1.52051e+00  7.68433e-01
-1.52539e+00  7.42676e-01
-1.54224e+00  7.71362e-01
-1.55908e+00  8.00415e-01
-1.57153e+00  8.20557e-01
-1.58179e+00  8.11890e-01
-1.54175e+00  7.93701e-01
-1.54517e+00  7.88208e-01
-1.53027e+00  7.81128e-01
-1.51733e+00  7.58911e-01
-1.52759e+00  7.73560e-01
-1.55713e+00  8.04932e-01
-1.52368e+00  7.66113e-01
-1.56274e+00  7.97974e-01
-1.54297e+00  7.87598e-01
-1.52954e+00  7.52930e-01
-1.52832e+00  7.57202e-01
-1.55542e+00  8.02124e-01
-1.54224e+00  7.82593e-01
-1.53613e+00  7.97729e-01
-1.55615e+00  7.94067e-01
-1.56299e+00  7.95532e-01
-1.54834e+00  7.94922e-01
-1.57007e+00  8.17749e-01
-1.55200e+00  7.94189e-01
-1.51953e+00  7.90405e-01
-1.56030e+00  7.84546e-01
-1.58179e+00  8.11523e-01
-1.53931e+00  7.70752e-01
-1.53052e+00  7.73682e-01
-1.55176e+00  7.86987e-01
-1.54663e+00  7.86133e-01
-1.53931e+00  7.86011e-01
-1.56494e+00  7.98340e-01
-1.56665e+00  8.06274e-01
-1.52612e+00  7.69531e-01
-1.56543e+00  7.98462e-01
-1.56885e+00  8.08960e-01
-1.57300e+00  8.24585e-01
-1.55908e+00  8.23242e-01
-1.54492e+00  7.94678e-01
-1.53418e+00  7.81860e-01
-1.56250e+00  7.97607e-01
-1.56104e+00  8.05298e-01
-1.53101e+00  7.56714e-01
-1.53687e+00  7.56836e-01
-1.50977e+00  7.39624e-01
-1.53467e+00  7.67456e-01
-1.54150e+00  7.76978e-01
-1.54443e+00  7.75269e-01
-1.56982e+00  8.12256e-01
-1.57764e+00  7.95410e-01
-1.59473e+00  8.30200e-01
-1.57202e+00  8.29834e-01
-1.61084e+00  8.49609e-01
-1.58130e+00  8.16284e-01
-1.53809e+00  7.89429e-01
-1.60205e+00  8.34839e-01
-1.57422e+00  8.26538e-01
-1.57617e+00  8.13721e-01
-1.55835e+00  8.07495e-01
-1.56689e+00  8.20312e-01
-1.53247e+00  7.85889e-01
-1.53149e+00  7.57690e-01
-1.54736e+00  7.86377e-01
-1.53931e+00  7.91260e-01
-1.55811e+00  7.81738e-01
-1.54297e+00  7.75635e-01
-1.55566e+00  7.95532e-01
-1.53809e+00  7.66357e-01
-1.53564e+00  7.92358e-01
-1.55493e+00  8.02979e-01
-1.55615e+00  7.98828e-01
-1.57275e+00  8.15796e-01
-1.54907e+00  7.86743e-01
-1.55762e+00  7.86499e-01
-1.53882e+00  8.01758e-01
-1.53516e+00  7.88086e-01
-1.57227e+00  8.15674e-01
-1.50195e+00  7.83203e-01
-1.54004e+00  8.04932e-01
-1.55835e+00  7.90771e-01
-1.57227e+00  8.04321e-01
-1.55957e+00  8.13477e-01
-1.55469e+00  7.86011e-01
-1.53784e+00  7.48413e-01
-1.52539e+00  7.53784e-01
-1.50024e+00  7.39014e-01
-1.57837e+00  8.20312e-01
-1.56592e+00  7.86011e-01
-1.54785e+00  7.79907e-01
-1.53369e+00  7.69409e-01
-1.53174e+00  7.84424e-01
-1.57861e+00  8.16895e-01
-1.53564e+00  7.91260e-01
-1.53809e+00  7.79663e-01
-1.54102e+00  7.70630e-01
-1.57764e+00  8.06641e-01
-1.53687e+00  7.70996e-01
-1.53809e+00  7.66846e-01
-1.55347e+00  7.76001e-01
-1.55396e+00  7.52930e-01
-1.54272e+00  7.31079e-01
-1.51660e+00  7.15454e-01
-1.52368e+00  7.46826e-01
-1.51978e+00  7.46460e-01
-1.53760e+00  7.74292e-01
-1.51245e+00  7.52075e-01
-1.51855e+00  7.46216e-01
-1.53247e+00  7.29004e-01
-1.54932e+00  7.46582e-01
-1.55469e+00  7.50488e-01
-1.52148e+00  7.38159e-01
-1.54297e+00  7.34863e-01
-1.53955e+00  7.27539e-01
-1.50317e+00  6.99219e-01
-1.52881e+00  7.13135e-01
-1.51978e+00  6.88721e-01
-1.52246e+00  6.98853e-01
-1.53174e+00  7.61841e-01
-1.54004e+00  7.70264e-01
-1.54614e+00  7.71973e-01
-1.53662e+00  7.59033e-01
-1.56885e+00  7.72705e-01
-1.53638e+00  7.80273e-01
-1.58667e+00  8.08960e-01
-1.56958e+00  8.08350e-01
-1.56299e+00  8.12988e-01
-1.57446e+00  8.27148e-01
-1.54077e+00  8.02734e-01
-1.57812e+00  8.23242e-01
-1.54199e+00  8.06152e-01
-1.54199e+00  8.04321e-01
-1.54810e+00  7.93945e-01
-1.56494e+00  8.15186e-01
